SMILES,cat_1_id,cat_2_id
CC(Sc1nc2sc3COC(C)(C)Cc3c2c(=O)[nH]1)C(O)=O,13633,13633
Cc1ccc(C=NNc2nc3sc4COC(C)(C)Cc4c3c(=O)n2C)cc1,13635,13635
CN(C)c1ccc(C=NNc2nc3sc4COC(C)(C)Cc4c3c(=O)n2-c2ccc(C)cc2)cc1,13637,13637
Cc1ccc(cc1)-n1c(NN=Cc2ccc(F)cc2)nc2sc3COC(C)(C)Cc3c2c1=O,13639,13639
N=c1sc(=S)[nH]c2sc3CCCCc3c12,13641,13641
CCc1nc(NC(N)=O)c2c3CCCCc3sc2n1,13643,13643
CN(C)c1ccc(C=NNc2nc3sc4CCCCc4c3c(=O)n2-c2ccc(C)cc2)cc1,13645,13645
Cc1ccc(cc1)-n1c(NN=Cc2ccc(F)cc2)nc2sc3CCCCc3c2c1=O,13647,13647
CC(C)=NNc1nc2sc3CCCCc3c2c(=O)n1-c1ccc(C)cc1,13649,13649
Clc1ccc(CCSc2nc(SCc3ccc(Cl)c(Cl)c3)nc3sc4CCCCc4c23)cc1Cl,13651,13651
COc1ccc(cc1)-n1c(NN=Cc2ccc(Cl)cc2)nc2sc3CCCCc3c2c1=O,13653,13653
CCCCCSc1nc2sc3CCCCc3c2c(=O)n1C1CCCCC1,13655,13655
Cc1ccc(CSc2nc3sc4CCCCc4c3c(=O)n2C2CCCCC2)c(C)c1,13657,13657
CC(C)CSc1nc2sc3CCCCc3c2c(=O)n1C1CCCCC1,13659,13659
CCC1(C)Cc2c(CO1)sc1nc(S)[nH]c(=O)c21,13661,13661
CC(C)(C)C1CCc2c(C1)sc1nc(SCc3ccc(Cl)c(Cl)c3)n(Cc3ccccc3)c(=O)c21,13663,13663
CCOC(=O)c1c(NC(=S)NC2CCCCC2)sc2CC(CCc12)C(C)(C)C,13665,13665
Cc1ccc(CSc2nc3sc4CCCc4c3c(=O)n2C2CCCCC2)c(C)c1,13667,13667
CSc1nc2sc3CCCc3c2c2nnc(SCc3ccc(Cl)c(Cl)c3)n12,13669,13669
CC(=C)Cn1c(SCc2ccc(Cl)c(Cl)c2)nc2sc3CCCc3c2c1=O,13671,13671
Cc1ccc(cc1)-n1c(SCCc2ccccc2)nc2sc3CCCc3c2c1=O,13673,13673
Cc1cccc(c1)-n1c(SCC(=O)c2ccc(Cl)cc2)nc2sc3CN(Cc4ccccc4)CCc3c2c1=O,13675,13675
CC(C)Oc1ccc(Cc2nnc(Nc3ccccc3)s2)cc1Br,13677,13677
COc1ccc(CSc2nnc(Cc3ccc(OC)c(Br)c3)n2C)cc1Br,13679,13679
COc1ccc(CSc2nnc(Cc3ccc(OC)c(Br)c3)n2-c2ccccc2)cc1Br,13681,13681
CCOc1ccc(Cc2nnc(SCc3ccc(OC)c(Br)c3)n2-c2ccccc2)cc1,13683,13683
COc1ccc(CSc2nnc(Cc3ccc(OC(C)C)cc3)n2C)cc1Br,13685,13685
CCCCOc1ccc(Cc2nnc(SCc3ccc(OC)c(Br)c3)n2C)cc1,13687,13687
COc1ccc(Cc2nnc(SCc3ccc(cc3)[N+]([O-])=O)n2C)cc1Br,13689,13689
COc1ccc(Cc2nnc(SCc3ccc(OCC(C)C)c(Br)c3)n2-c2ccccc2)cc1Br,13691,13691
COc1ccc(Cc2nnc(SCc3ccc(OCC(C)C)c(Br)c3)n2-c2ccccc2)cc1,13693,13693
CCOc1ccc(Cc2nnc(SCc3ccc(OCC(C)C)c(Br)c3)n2C)cc1,13695,13695
COc1ccc(CN2C(=O)CS\C2=N\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13697,13697
CCOc1ccc(CN2C(=O)CS\C2=N\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13699,13699
CCOc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccccc2O)cc1,13701,13701
COc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccccc2O)cc1,13703,13703
COc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccc(O)cc2)cc1,13705,13705
COc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccc(O)cc2)cc1Br,13707,13707
CCOc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccc(O)cc2)cc1,13709,13709
CC(C)COc1ccc(CN2C(=O)CS\C2=N\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13711,13711
[O-][N+](=O)c1ccc(CN2C(=O)CS\C2=N\N=C\c2ccccc2)cc1,13713,13713
Oc1ccccc1\C=N\N=C1\SCC(=O)N1Cc1ccc(cc1)[N+]([O-])=O,13715,13715
CCN(CC)c1ccc(\C=N\N=C2\SCC(=O)N2Cc2ccc(OC)c(Br)c2)cc1,13717,13717
CCN(CC)c1ccc(\C=N\N=C2\SCC(=O)N2Cc2ccc(cc2)[N+]([O-])=O)cc1,13719,13719
Oc1ccc(\C=N\N=C2\SCC(=O)N2Cc2ccc(cc2)[N+]([O-])=O)cc1,13721,13721
CCCCOc1ccc(CN2C(=O)CS\C2=N\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13723,13723
CC(C)COc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccccc2O)cc1,13725,13725
COc1ccc(CN2C(=O)CS\C2=N/N=C\C)cc1,13727,13727
CCOc1ccc(CN2C(=O)CS\C2=N/N=C\C)cc1,13729,13729
Oc1ccccc1\C=N\N=C1\SCC(=O)N1Cc1ccccc1,13731,13731
Oc1ccc(Br)cc1\C=N\N=C1\SCC(=O)N1Cc1ccccc1,13733,13733
CN(C)CCN(C)Cc1cc2ccccc2o1,13735,13735
CN(C)CCCN(C)Cc1cc2ccccc2o1,13737,13737
CCN(CCCN(C)C)Cc1cc2ccccc2o1,13739,13739
CCN(CC)CCCCCCN(C)Cc1cc2ccccc2o1,13741,13741
Oc1cc(=O)[nH]c(=Nc2ccccc2)[nH]1,13743,13743
CN(C)Cc1cc2ccccc2o1,13745,13745
CCNCc1cc2ccccc2o1,13747,13747
CN(CCC#N)Cc1cc2ccccc2o1,13749,13749
CCN(Cc1cc2ccccc2o1)S(=O)Oc1ccc(OC)cc1,13751,13751
CCOc1ccc(cc1)S(=O)(=O)NNC(=S)NC(=O)c1ccccc1,13753,13753
CCN(CCCCCCCN(C)C)Cc1cc2ccccc2o1,13755,13755
CCN(CCCCCCCCN(C)C)Cc1cc2ccccc2o1,13757,13757
CCN(CC)CCCCCCCCN(CC)Cc1cc2ccccc2o1,13759,13759
CN(C)CCCCCCCCCN(C)Cc1cc2ccccc2o1,13761,13761
CCN(CC)CCCCCCCCCN(C)Cc1cc2ccccc2o1,13763,13763
CCN(CCCCCCCCCN(C)C)Cc1cc2ccccc2o1,13765,13765
CCN(CC)CCCCCCCCCN(CC)Cc1cc2ccccc2o1,13767,13767
CCN(CC)CCCCCN(C)Cc1cc2ccccc2o1,13769,13769
CCN(CC)CCN(CC)Cc1cc2ccccc2o1,13771,13771
CN(C)CCOC(=O)c1cc2cc(C)ccc2o1,13773,13773
CCN(CC)CC(C)C(C)OC(=O)c1oc2ccccc2c1C,13775,13775
CCN(CC)CCOC(=O)c1cc2cc(C)ccc2o1,13776,13776
Cc1ccc2oc(cc2c1)C(=O)OCCN1CCOCC1,13778,13778
CCN(CC)CC(C)C(C)OC(=O)c1cc2cc(C)ccc2o1,13780,13780
CN(C)CC(CN(C)C)OC(=O)c1cc2cc(C)ccc2o1,13782,13782
CCCCOc1ccc(CC(=O)N\N=C\c2ccccc2)cc1Br,13784,13784
CN(C)CCCCCCN(C)Cc1cc2ccccc2o1,13786,13786
CCOc1ccc(CNC(=S)NS(=O)(=O)c2ccc(OCC)cc2)cc1,13788,13788
NC(=S)NNC(=O)COc1ccc(Br)cc1Br,13790,13790
COC(=O)N(C)Cc1cc2ccccc2o1,13792,13792
CCCOc1ccc(OS(=O)n2cc(Br)c(=O)[nH]c2=O)cc1,13794,13794
CCN(CC)CCC(C)OC(=O)c1oc2ccccc2c1C,13798,13798
CCN(CC)CC(CN(CC)CC)OC(=O)c1oc2ccccc2c1C,13800,13800
CCCOc1ccc(CNC(=S)NCc2ccc(OC)cc2)cc1,13802,13802
CCN(CC)Cc1cc2ccccc2o1,13804,13804
CCCNCc1cc2ccccc2o1,13805,13805
COc1ccc(CSN2CN=C(O)C(Cc3ccc(OC(C)C)cc3)=C2O)cc1,13807,13807
COc1ccc(cc1)C(\C)=N\N,13809,13809
CCCCOc1ccc(CNC(=S)NCc2ccc(OC)cc2)cc1,13811,13811
CCOc1ccc(CNC(=S)NCc2ccc(OC)cc2)cc1,13813,13813
COc1ccc(cc1)-c1cnc(N)nc1NC(=O)Nc1ccccc1,13815,13815
CCOCc1cc(ccc1OC)C(\C)=N\N,13817,13817
CC(C)Oc1ccc(cc1)C(\C)=N\NC(N)=S,13819,13819
CSc1nc(O)cc(NC(=S)Nc2ccccc2)n1,13821,13821
COc1ccc(cc1Cn1c(=O)cc(O)[nH]c1=O)C(C)=O,13823,13823
COc1ccc(cc1)-c1cnc(SC)nc1NC(=S)Nc1ccccc1,13825,13825
CCCOc1ccc(cc1)C(\C)=N/NC(=S)NN,13827,13827
CCCOc1ccc(cc1CN(CC)CC)C(C)=O,13828,13828
CC(C)COc1ccc(cc1CN1CCOCC1)C(C)=O,13829,13829
CCCCOc1ccc(cc1CN1CCCCC1)C(C)=O,13831,13831
CC(C)Oc1ccc(cc1)-c1cnc(N)nc1N,13833,13833
CCCOc1ccc(cc1)C(\C)=N\NC(N)=S,13835,13835
CC(C)Oc1ccc(\C=N/NC(N)=S)cc1,13837,13837
CCOc1ccc(CNC(N)=S)cc1,13839,13839
CCOc1ccc(cc1Cn1c(=O)cc(O)[nH]c1=O)C(C)=O,13841,13841
COc1ccc(CNC(=O)NS(=O)(=O)c2ccc(OC)cc2)cc1,13843,13843
CCCCOc1ccc(CNC(N)=S)cc1,13845,13845
CCOc1ccc(CNC(=O)NS(=O)(=O)c2ccc(OCC)cc2)cc1,13847,13847
CN(C)CC(CN(C)C)OC(=O)c1oc2ccccc2c1C,13849,13849
CCCCOc1ccc(cc1CN(CC)CC)C(C)=O,13851,13851
CCCCOc1ccc(cc1COCC)C(\C)=N\N,13853,13853
CCN(Cc1cc2ccccc2o1)C(=O)NS(=O)Oc1ccc(OC)cc1,13855,13855
CCCCOc1ccc(CNC(=O)NS(=O)(=O)c2ccc(OCC)cc2)cc1,13857,13857
COc1ccc(cc1)S(=O)(=O)NC(=O)NCc1ccc(OC(C)C)cc1,13859,13859
CCCOc1ccc(CNC(=O)NS(=O)(=O)c2ccc(OC)cc2)cc1,13861,13861
COc1ccc(cc1)-c1cnc(O)nc1N,13863,13863
CC(C)OCc1ccc(cc1Cc1c(O)nc(S)nc1O)C(C)=O,13865,13865
CSc1nc(O)c(Cc2cc(ccc2COC(C)C)C(C)=O)c(O)n1,13867,13867
CC(C)OCc1ccc(cc1CC(C(N)=O)C(N)=O)C(C)=O,13869,13869
CC(C)COCc1ccc(cc1CC(C(N)=O)C(N)=O)C(C)=O,13871,13871
COc1ccc(cc1[N+]([O-])=O)S(=O)(=O)n1cc(F)c(=O)[nH]c1=O,13873,13873
CCCOc1ccc(cc1)C(\C)=N\N=C1/NC(=O)C(CC(O)=O)S1,13875,13875
CCCCOc1ccc(cc1)C(\C)=N\N=C1/NC(=O)C(CC(O)=O)S1,13877,13877
CC(C)COc1ccc(\C=N\N=C2/NC(=O)C(CC(O)=O)S2)cc1,13879,13879
CC(C)COc1ccc(cc1)C(\C)=N\N=C1/NC(=O)C(CC(O)=O)S1,13881,13881
CC(C)Oc1ccc(cc1)C(\C)=N\N=C1/NC(=O)C(CC(O)=O)S1,13883,13883
CCCOc1ccc(cc1CSC(N)=N)C(C)=O,13885,13885
CCOc1ccc(cc1)C(C=O)C#N,13887,13887
CCCOc1ccc(cc1)C(C=O)C#N,13889,13889
CCCCOc1ccc(cc1)C(C=O)C#N,13891,13891
CCCOc1ccc(\C=N/NC(N)=S)cc1,13893,13893
CC(C)COc1ccc(cc1)C(C=O)C#N,13895,13895
COc1ccc(\C=N\N(CCC#N)C(N)=S)cc1,13897,13897
CCOc1ccc(\C=N/NC(N)=S)cc1,13899,13899
CC(C)Oc1ccc(cc1)C(C=O)C#N,13901,13901
COc1ccc(cc1)C(\C)=N/NC(=S)NN,13903,13903
CCOc1ccc(cc1)C(\C)=N/NC(=S)NN,13905,13905
COc1ccc(\C=N/NC(N)=S)cc1,13907,13907
NC(=S)N\N=C/c1ccccc1,13909,13909
CCCOc1ccc(cc1C(O)=O)C(O)=O,13911,13911
CCOc1ccc(CNC(=S)NNc2ccccc2)cc1Br,13913,13913
CCOc1ccc(CN2C(=O)CS\C2=N\N=C\c2ccc(OC)cc2)cc1Br,13915,13915
COc1cc(\C=N\N=C2\SCC(=O)N2Cc2ccc(OC)c(Br)c2)ccc1O,13917,13917
CCOc1ccc(CC(=O)N\N=C\c2ccccc2)cc1Br,13919,13919
CCCOc1ccc(CC(=O)N\N=C\c2ccccc2)cc1Br,13921,13921
COc1ccc(CC(=O)N\N=C\c2ccc(O)c(OC)c2)cc1Br,13923,13923
CC(C)Oc1ccc(CC(=O)NN=C(C)C)cc1Br,13925,13925
COc1ccc(CC(=O)N\N=C\c2ccccc2O)cc1,13927,13927
CC(C)Oc1ccc(CC(=O)N\N=C\c2ccccc2O)cc1,13929,13929
COc1ccc(CC(=O)N\N=C\c2ccccc2O)cc1Br,13931,13931
CCCOc1ccc(CC(=O)N\N=C\c2ccccc2O)cc1Br,13933,13933
COc1ccc(CC(=O)N\N=C\c2ccc(O)cc2)cc1Br,13935,13935
COc1ccc(CC(=O)N\N=C\c2cccc(c2)[N+]([O-])=O)cc1Br,13937,13937
CCN(CC)c1ccc(\C=N\NC(=O)Cc2ccc(OC)c(Br)c2)cc1,13939,13939
COc1ccc(CC(=O)N\N=C\C(=N/NC(=O)Cc2ccc(OC)c(Br)c2)\C(O)C(O)C(O)CO)cc1Br,13941,13941
COc1ccc(CC(=O)N\N=C\C(\C)=N\NC(=O)Cc2ccc(OC)cc2)cc1,13943,13943
CCOc1ccc(CC(=O)N\N=C\C(\C)=N\NC(=O)Cc2ccc(OCC)cc2)cc1,13945,13945
COc1ccc(CNC(=S)NNC(=O)Cc2ccc(OC)c(Br)c2)cc1Br,13947,13947
COc1ccc(CN=Cc2ccccc2O)cc1,13949,13949
CCc1ccc(C\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13951,13951
COc1ccc(CNC(=S)N\N=C\c2ccccc2O)cc1,13953,13953
CCOc1ccc(CNC(=S)N\N=C\c2ccccc2O)cc1,13955,13955
COc1ccc(CNC(=S)N\N=C\c2ccccc2O)cc1[N+]([O-])=O,13957,13957
CCOc1ccc(CNC(=S)N\N=C\c2ccc(cc2)N(CC)CC)cc1,13959,13959
CCN(CC)c1ccc(\C=N\NC(=S)NCc2ccc(OC)c(Br)c2)cc1,13961,13961
COc1ccc(CNC(=S)N\N=C\c2ccc(O)cc2)cc1,13963,13963
Oc1ccccc1\C=N\NC(=S)NCc1ccc(cc1)[N+]([O-])=O,13965,13965
CCN(CC)c1ccc(\C=N\NC(=S)NCc2ccc(OC(C)C)cc2)cc1,13967,13967
CCOc1ccc(CNC(=S)N\N=C\c2ccc(O)cc2)cc1,13969,13969
CCCCOc1ccc(CC(=O)NNC(=S)NC)cc1,13971,13971
CCOc1ccc(CC(=O)N\N=C\c2ccc(O)cc2)cc1,13973,13973
CC(C)COc1ccc(CNC(=S)N\N=C\c2cccc(c2)[N+]([O-])=O)cc1,13975,13975
COc1ccc(CNC(=S)NNC(N)=S)cc1,13977,13977
CCOc1ccc(CNC(=S)NNC(N)=S)cc1,13979,13979
COc1ccc(CNC(=S)N\N=C/CC(C)=O)cc1,13981,13981
COc1ccc(CNC(=S)N\N=C/C(/C)=N/NC(N)=S)cc1,13983,13983
NC(=S)N\N=C\C(=N/NC(N)=S)\C(O)C(O)C(O)CO,13985,13985
CNC(=S)NNC(=S)NCc1ccc(OC)cc1,13987,13987
Brc1cn(Cc2ccccc2)c(=O)[nH]c1=O,13989,13989
Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,13991,13991
Cc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1,13993,13993
Cc1ccc(Cn2cc(I)c(=O)[nH]c2=O)cc1,13995,13995
Cc1ccc(Cn2ccc(=O)[nH]c2=O)c(C)c1,13997,13997
Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)c(C)c1,13999,13999
Cc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)c(C)c1,14001,14001
Cc1ccc(Cn2cc(I)c(=O)[nH]c2=O)c(C)c1,14003,14003
Clc1ccccc1Cn1ccc(=O)[nH]c1=O,14005,14005
Fc1cn(Cc2ccccc2Cl)c(=O)[nH]c1=O,14007,14007
Clc1ccccc1Cn1cc(Br)c(=O)[nH]c1=O,14009,14009
Clc1ccccc1Cn1cc(I)c(=O)[nH]c1=O,14011,14011
Clc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1,14013,14013
Clc1ccc(Cn2cc(I)c(=O)[nH]c2=O)cc1,14015,14015
O=c1ccn(Cc2cccc3ccccc23)c(=O)[nH]1,14017,14017
Fc1cn(Cc2cccc3ccccc23)c(=O)[nH]c1=O,14019,14019
Brc1cn(Cc2cccc3ccccc23)c(=O)[nH]c1=O,14021,14021
Ic1cn(Cc2cccc3ccccc23)c(=O)[nH]c1=O,14023,14023
Cc1ccc(Cn2c(=O)c(I)cn(Cc3ccccc3)c2=O)cc1,14025,14025
Cc1ccc(Cn2ccc(=O)n(Cc3ccc(C)cc3)c2=O)cc1,14027,14027
Cc1ccc(Cn2cc(F)c(=O)n(Cc3ccc(C)cc3)c2=O)cc1,14029,14029
Cc1ccc(Cn2cc(Br)c(=O)n(Cc3ccc(C)cc3)c2=O)cc1,14031,14031
Cc1ccc(Cn2cc(I)c(=O)n(Cc3ccc(C)cc3)c2=O)cc1,14033,14033
Cc1ccc(Cn2ccc(=O)n(Cc3ccc(C)cc3C)c2=O)c(C)c1,14035,14035
Cc1ccc(Cn2cc(F)c(=O)n(Cc3ccc(C)cc3C)c2=O)c(C)c1,14037,14037
Cc1ccc(Cn2cc(Br)c(=O)n(Cc3ccc(C)cc3C)c2=O)c(C)c1,14039,14039
Cc1ccc(Cn2cc(I)c(=O)n(Cc3ccc(C)cc3C)c2=O)c(C)c1,14041,14041
Fc1cn(Cc2ccccc2Cl)c(=O)n(Cc2ccccc2Cl)c1=O,14043,14043
Clc1ccccc1Cn1cc(Br)c(=O)n(Cc2ccccc2Cl)c1=O,14045,14045
Clc1ccccc1Cn1cc(I)c(=O)n(Cc2ccccc2Cl)c1=O,14047,14047
Clc1ccc(Cn2ccc(=O)n(Cc3ccc(Cl)cc3)c2=O)cc1,14049,14049
Clc1ccc(Cn2cc(Br)c(=O)n(Cc3ccc(Cl)cc3)c2=O)cc1,14051,14051
Clc1ccc(Cn2cc(I)c(=O)n(Cc3ccc(Cl)cc3)c2=O)cc1,14053,14053
O=c1ccn(Cc2cccc3ccccc23)c(=O)n1Cc1cccc2ccccc12,14055,14055
Fc1cn(Cc2cccc3ccccc23)c(=O)n(Cc2cccc3ccccc23)c1=O,14057,14057
Brc1cn(Cc2cccc3ccccc23)c(=O)n(Cc2cccc3ccccc23)c1=O,14059,14059
Ic1cn(Cc2cccc3ccccc23)c(=O)n(Cc2cccc3ccccc23)c1=O,14061,14061
Cc1ccc(C)c(Cn2ccc(=O)[nH]c2=O)c1,14063,14063
Cc1ccc(C)c(Cn2cc(F)c(=O)[nH]c2=O)c1,14065,14065
Cc1ccc(C)c(Cn2cc(Br)c(=O)[nH]c2=O)c1,14067,14067
Cc1ccc(C)c(Cn2cc(I)c(=O)[nH]c2=O)c1,14069,14069
Cc1ccc(C)c(Cn2ccc(=O)n(Cc3cc(C)ccc3C)c2=O)c1,14071,14071
Cc1ccc(C)c(Cn2cc(F)c(=O)n(Cc3cc(C)ccc3C)c2=O)c1,14073,14073
Cc1ccc(C)c(Cn2cc(Br)c(=O)n(Cc3cc(C)ccc3C)c2=O)c1,14075,14075
Cc1ccc(C)c(Cn2cc(I)c(=O)n(Cc3cc(C)ccc3C)c2=O)c1,14077,14077
O=C(NCc1ccccc1)c1ccc(cc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,14079,14079
CCCCCCCCOC(=O)CCc1c(C)nc(N)nc1O,14081,14081
CC(C)COC(=O)CCc1c(C)nc(N)nc1O,14083,14083
CCCCOC(=O)CCc1c(C)[nH]c(=O)[nH]c1=O,14085,14085
CCCCCCOC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,14087,14087
CCOC(=O)CC(N1C(=O)c2ccccc2C1=O)c1ccccc1,14089,14089
CCCCN(CCCC)C(=O)c1ccc(cc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,14091,14091
O=C(CC(N1C(=O)c2ccccc2C1=O)c1ccccc1)N1CCOCC1,14093,14093
CCCCOC(=O)CC(N1C(=O)c2ccccc2C1=O)c1ccccc1,14095,14095
CCCCCCOC(=O)CC(N1C(=O)c2ccccc2C1=O)c1ccccc1,14097,14097
CCCCCSc1nc(C)c(Cc2cccc3ccccc23)c(O)n1,14099,14099
O=C(CC1NC(=S)NC1=O)c1ccccc1,14101,14101
OC(=O)C1CC(=NN1)c1ccc(Br)cc1,14103,14103
Brc1ccc(cc1)C(=O)CC1SC(=N)NC1=O,14105,14105
COc1ccc(CP(c2ccccc2)(c2ccccc2)c2ccccc2)cc1[N+]([O-])=O,14107,14107
Oc1ccc(CP(c2ccccc2)(c2ccccc2)c2ccccc2)cc1[N+]([O-])=O,14109,14109
OCCNC(CC(=O)c1ccc(Br)cc1)C(O)=O,14111,14111
N=C1NC(=O)CCS1,14113,14113
OC(=O)C(CC(=O)c1ccc(Br)cc1)n1ccnc1,14115,14115
Brc1ccc(cc1)C1=NN(C(=O)C(C1)P(=O)(c1ccccc1)c1ccccc1)c1ccccc1,14117,14117
CC(C)Cc1c(O)nc2ccccn2c1=O,14119,14119
O=C1C(CC(=NN1c1ccccc1)c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,14121,14121
O\N=C(\CC(C(O)=O)P(=O)(c1ccccc1)c1ccccc1)c1ccccc1,14123,14123
CC(=O)\N=C1\NC(=O)C(CC(=O)c2ccc3CCCCc3c2)S1,14125,14125
NC(=S)NN=c1[nH]c(O)cc(=O)[nH]1,14127,14127
Oc1cc(=O)[nH]c(=NNC(=S)NCC=C)[nH]1,14129,14129
O=C1CC(=O)NC(N1)=NNC(=S)Nc1ccccc1,14131,14131
OC(=O)c1ccc(N\N=c2\[nH]c(O)cc(=O)[nH]2)cc1,14133,14133
Oc1cc(=O)[nH]c(=NNC2=NCCN2)[nH]1,14135,14135
Cc1nc(nc(NN=c2[nH]c(O)cc(=O)[nH]2)c1CC=C)-c1ccccc1,14137,14137
Cc1ccc(cc1)N=c1[nH]c(O)cc(=O)[nH]1,14139,14139
COc1ccccc1\N=c1\[nH]c(O)cc(=O)[nH]1,14141,14141
COc1ccc(cc1)\N=c1\[nH]c(O)cc(=O)[nH]1,14143,14143
Oc1cc(=O)[nH]c(=Nc2ccccc2Br)[nH]1,14145,14145
Oc1cc(=O)[nH]c(=Nc2ccc(Br)cc2)[nH]1,14147,14147
Oc1cc(=O)[nH]c(=Nc2c(Cl)cccc2Cl)[nH]1,14149,14149
Oc1cc(=O)[nH]\c(=N/c2ccc(cc2)[N+]([O-])=O)[nH]1,14151,14151
CC(=O)c1ccc(cc1)N=c1[nH]c(O)cc(=O)[nH]1,14153,14153
OC(=O)c1ccc(cc1)N=c1[nH]c(O)cc(=O)[nH]1,14155,14155
CCOC(=O)c1ccc(cc1)\N=c1\[nH]c(O)cc(=O)[nH]1,14157,14157
Oc1cc(=O)[nH]\c(=N/c2ccc(cc2)S(O)(=O)=O)[nH]1,14159,14159
COc1ccc(cc1[N+]([O-])=O)\N=c1\[nH]c(O)cc(=O)[nH]1,14161,14161
Oc1cc(=O)[nH]c(=Nn2cnnc2)[nH]1,14163,14163
Oc1cc(=O)[nH]c(=Nc2c[nH]c(=O)[nH]c2=O)[nH]1,14165,14165
NC(=S)N\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14167,14167
Oc1[nH]\c(=N\NC(=S)NCC=C)[nH]c(=O)c1[N+]([O-])=O,14169,14169
Oc1[nH]\c(=N\NC(=S)Nc2ccccc2)[nH]c(=O)c1[N+]([O-])=O,14171,14171
OC(=O)c1ccc(N\N=c2\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]2)cc1,14173,14173
Oc1[nH]\c(=N\NC2=NCCN2)[nH]c(=O)c1[N+]([O-])=O,14175,14175
Cc1nc(nc(N\N=c2/[nH]c(O)c([N+]([O-])=O)c(=O)[nH]2)c1CC=C)-c1ccccc1,14177,14177
Oc1[nH]\c(=N\c2ccccc2)[nH]c(=O)c1[N+]([O-])=O,14179,14179
Cc1ccc(cc1)\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14181,14181
COc1ccccc1\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14183,14183
COc1ccc(cc1)\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14185,14185
Oc1[nH]\c(=N\c2ccccc2Br)[nH]c(=O)c1[N+]([O-])=O,14187,14187
Oc1[nH]\c(=N\c2ccc(Br)cc2)[nH]c(=O)c1[N+]([O-])=O,14189,14189
Oc1[nH]\c(=N\c2c(Cl)cccc2Cl)[nH]c(=O)c1[N+]([O-])=O,14191,14191
Oc1[nH]\c(=N\c2ccc(cc2)[N+]([O-])=O)[nH]c(=O)c1[N+]([O-])=O,14193,14193
CC(=O)c1ccc(cc1)\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14195,14195
OC(=O)c1ccc(cc1)N=C1NC(=O)C(C(=O)N1)[N+]([O-])=O,14197,14197
CCOC(=O)c1ccc(cc1)\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14199,14199
COc1ccc(cc1[N+]([O-])=O)\N=c1\[nH]c(O)c([N+]([O-])=O)c(=O)[nH]1,14201,14201
Oc1[nH]\c(=N\n2cnnc2)[nH]c(=O)c1[N+]([O-])=O,14203,14203
Oc1[nH]\c(=N/c2c[nH]c(=O)[nH]c2=O)[nH]c(=O)c1[N+]([O-])=O,14205,14205
NC(=S)NN=c1[nH]c(O)c(Cc2ccccc2)c(=O)[nH]1,14207,14207
Oc1[nH]c(=NNC(=S)NCC=C)[nH]c(=O)c1Cc1ccccc1,14209,14209
OC(=O)c1ccc(NN=c2[nH]c(O)c(Cc3ccccc3)c(=O)[nH]2)cc1,14211,14211
OC(=O)c1ccc(cc1)N=c1[nH]c(O)c(Cc2ccccc2)c(=O)[nH]1,14213,14213
CCOC(=O)c1ccc(cc1)\N=c1\[nH]c(O)c(Cc2ccccc2)c(=O)[nH]1,14215,14215
Oc1[nH]c(=Nc2c(Cl)cccc2Cl)[nH]c(=O)c1Cc1ccccc1,14217,14217
[O-][N+](=O)c1ccc(cc1)-c1nnc2SC(CBr)Cn12,14219,14219
Cc1cn2c(nnc2s1)-c1ccc(Br)cc1,14221,14221
Cc1cn2c(nnc2s1)-c1ccc(cc1)[N+]([O-])=O,14223,14223
Fc1ccccc1C=NNC(=S)NCC=C,14225,14225
[O-][N+](=O)c1ccc(\C=N\NC(=S)NCC=C)cc1,14227,14227
CC(=NNC(=S)NCC=C)c1ccc(Cl)cc1,14229,14229
CC(=NNC(=S)NCC=C)c1ccc(Br)cc1,14231,14231
CCCOc1ccc(cc1)C(\C)=N\NC(=S)NCC=C,14233,14233
